SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31183,0.03922071315328133,0.12548889238794958,-0.1743533871447778,0.13292402213562765,-0.05129329438755058,0.10627400163123228
31184,-0.18632957819149348,0.1707906037294728,-0.2484613592984996,0.16603183695644286,-0.2613647641344075,0.14843039100813876
31185,-0.05129329438755058,0.186787772565094,-0.11653381625595151,0.17737017205068273,-0.07257069283483537,0.1549400070399092
31186,-0.020202707317519466,0.13225490193266295,-0.11653381625595151,0.12181196376540848,-0.030459207484708574,0.10856161442788936
31187,0.12221763272424911,0.20233477586271348,-0.020202707317519466,0.23718802478518633,0.08617769624105241,0.1894118116315424
31188,-0.030459207484708574,0.1761581363901746,-0.16251892949777494,0.17593902361822936,-0.10536051565782628,0.15101065064616123
31189,0.11332868530700327,0.15915257658027593,-0.3856624808119846,0.17593902361822933,-0.12783337150988489,0.13207226220218823
31190,0.19885085874516517,0.17226658763745067,-0.06187540371808753,0.16542840213549928,0.13976194237515863,0.1522923410999983
31191,0.20701416938432612,0.13417829584765792,0,0.1377689475576838,0.1906203596086497,0.11637243635180375
31192,-0.030459207484708574,0.24892043598142044,0.16551443847757333,0.25365996663146095,0.10436001532424286,0.1960306119869531
31193,0.20701416938432612,0.17107659257195693,0.131028262406404,0.1761254676479427,0.2468600779315258,0.14477968016869622
31194,0.14842000511827322,0.12083795697569984,-0.08338160893905101,0.12264559068812027,0.0769610411361284,0.10238300788885263
31195,0.09531017980432493,0.2569011843287648,-0.16251892949777494,0.27599763531531635,-0.01005033585350145,0.21199767549064585
31196,0.1570037488096647,0.20832145930632437,0.02955880224154443,0.21505960057075116,0.13976194237515863,0.16529187441682733
31197,0.17395330712343798,0.2278689696947306,-0.05129329438755058,0.212212453048704,0.09531017980432493,0.19750814767345298
31198,-0.01005033585350145,0.18042859196100935,-0.08338160893905101,0.18031058477148532,-0.06187540371808753,0.15351648172887117
31199,0.3920420877760237,0.18575504691087244,0.009950330853168092,0.19494477394023244,0.3148107398400336,0.1504871590718677
31200,0.2700271372130602,0.1299496896540418,0,0.1377689475576838,0.2151113796169455,0.11054644735132263
31201,0.03922071315328133,0.21336945606407864,0,0.21362772186642096,0.03922071315328133,0.1834466361245339
31203,0.13976194237515863,0.19033759390484956,0.009950330853168092,0.1880031147281005,0.131028262406404,0.15674830026773026
31204,0.10436001532424286,0.1928908846530867,-0.11653381625595151,0.20110487390521992,-0.01005033585350145,0.16574544678241585
31205,0.02955880224154443,0.17096138333998204,-0.10536051565782628,0.16760411580205922,-0.05129329438755058,0.14408419150558022
31206,0.20701416938432612,0.1529609351959825,-0.07257069283483537,0.1467765675774392,0.12221763272424911,0.1376655382917217
31207,0.3074846997479607,0.1942091525451226,-0.12783337150988489,0.22210105676420694,0.17395330712343798,0.1605238304567515
31208,0.03922071315328133,0.16956267514244983,-0.12783337150988489,0.17497181179940324,-0.040821994520255166,0.13874169157328664
31209,0.1906203596086497,0.1911701272660259,-0.10536051565782628,0.1876146837374068,0.0769610411361284,0.1676041158020592
31210,0.08617769624105241,0.1894118116315424,-0.19845093872383832,0.20270499870867525,-0.06187540371808753,0.1693380310873203
