SA2_code,y.colorectal.male,sd.colorectal.male,y.colorectal.female,sd.colorectal.female,y.colorectal.persons,sd.colorectal.persons
11001,0.12221763272424911,0.10565618082568938,0.02955880224154443,0.11086799780101092,0.09531017980432493,0.08129185641288562
11002,0.02955880224154443,0.05177013273717325,-0.020202707317519466,0.04957334104777952,0.009950330853168092,0.043550943342426957
11003,0.02955880224154443,0.1342402100618753,0.02955880224154443,0.13803356643305803,0.02955880224154443,0.1187782970540544
11004,0,0.04862764275730864,0.009950330853168092,0.052744058394813866,0,0.04396821236788388
11005,0.03922071315328133,0.12931066367833607,-0.13926206733350766,0.1242969809478319,-0.08338160893905101,0.10939279150278318
11006,0.04879016416943205,0.06812826154312375,-0.020202707317519466,0.058935146490736945,0.01980262729617973,0.05225255378983132
11007,0.009950330853168092,0.07064779299240058,0.009950330853168092,0.0662304140418319,0.009950330853168092,0.0662304140418319
11008,-0.07257069283483537,0.09484662150093809,0.009950330853168092,0.08794450303101352,-0.040821994520255166,0.07864830603431554
11009,-0.07257069283483537,0.08565350644855117,0.01980262729617973,0.08291782117233411,-0.030459207484708574,0.06878531775966909
11010,-0.05129329438755058,0.07941495393458849,-0.01005033585350145,0.08085221478151769,-0.040821994520255166,0.06945519098192862
11011,-0.05129329438755058,0.055899082914044086,0,0.05324490577767493,-0.040821994520255166,0.0505565829817505
11012,-0.09431067947124129,0.08263741221686538,0,0.08010395347431873,-0.07257069283483537,0.07629170100559375
11013,0.01980262729617973,0.08291782117233411,0.0769610411361284,0.08268156088488343,0.06765864847381486,0.07109975556658737
11014,0.08617769624105241,0.1349383547816923,0.01980262729617973,0.1353960790497361,0.06765864847381486,0.11097974171420796
11015,0.03922071315328133,0.06874111937252891,0.02955880224154443,0.06502293192251035,0.04879016416943205,0.05521101257154727
11016,0.01980262729617973,0.09135113849438033,0.08617769624105241,0.0898911062379789,0.0769610411361284,0.07864830603431543
11017,0.14842000511827322,0.11031791248450817,-0.05129329438755058,0.1106161902373081,0.0769610411361284,0.08668318203846807
11018,0.03922071315328133,0.10193683026388704,-0.07257069283483537,0.09938179875463495,-0.020202707317519466,0.08161461719014189
11019,0.131028262406404,0.11563580707418974,0.12221763272424911,0.11655063208618378,0.17395330712343798,0.09373527405529485
11020,0.058268908123975824,0.08002166912906615,0.06765864847381486,0.07523098527710746,0.08617769624105241,0.061651261807792714
11021,0.009950330853168092,0.10877205125563351,-0.040821994520255166,0.10527369030501454,-0.020202707317519466,0.09041145720774703
11022,0.03922071315328133,0.07724471757926958,0.02955880224154443,0.07794018089408683,0.04879016416943205,0.06812826154312375
11023,0.0769610411361284,0.12874627857473056,0.058268908123975824,0.12338555322773588,0.08617769624105241,0.1053530192457998
11024,0.03922071315328133,0.06874111937252891,-0.020202707317519466,0.0726634387968207,0.01980262729617973,0.0612037321831525
11025,0.01980262729617973,0.1037453693969541,0.06765864847381486,0.10324922894859456,0.04879016416943205,0.08485776298342522
11026,-0.020202707317519466,0.11176202350136971,0,0.11384875067051518,-0.01005033585350145,0.09387940968211196
11027,0.04879016416943205,0.093021202445895207,0.02955880224154443,0.0946696823343883,0.058268908123975824,0.07589043941854608
11028,0.04879016416943205,0.10105607845004784,0.01980262729617973,0.1037453693969541,0.02955880224154443,0.09053845262386821
11029,-0.020202707317519466,0.08603199614071055,0.09531017980432493,0.08523167584855415,0.03922071315328133,0.07301063451054758
11030,0.02955880224154443,0.056226091904905205,0.04879016416943205,0.05521101257154727,0.04879016416943205,0.04641417255394213
